,CODE_PRODUIT,NOM,SECTEUR_CONSO,SOUS_SECTEUR_CONSO,FAMILLE_PRODUIT,SOUS_FAMILLE,VARIETE,CATEGORIE,DEPARTEMENT,MARQUE,CONDITIONNEMENT,COND_UNITE_LIBELLE_LONG,COND_UNITE_LIBELLE_COURT,GENCOD,PRIX_RELEVE,DATE_RELEVE,PROMOTION,TOP_500,TYPE_RELEVE,RAISON_SOCIALE,RIDET,TYPE_ADRESSE,NUM_VOIE,TYPE_VOIE,NOM_VOIE,COMPLEMENT_ADRESSE,QUARTIER,CODE_POSTAL,COMMUNE,LONGITUDE,LATITUDE
3335,192384,biscuit St Michel petit beurre paquet 180 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit sec, sablé","biscuit sec, sablé","biscuit sec, sablé : petit beurre, nature",IMPORT,Sec,St Michel,0.18,Kilogramme,kg,3178530414240,385,2021-05-26 00:00:00.000,0,N,A,CARREFOUR MARKET ROBINSON,474460005.0,PHYSIQUE,50,rue,André Burck,,Centre-Ville,,Mont-Dore,166.507959,-22.224536
3336,46192,soda aux fruits Tulem grenadine bouteille 50 cl,boisson,boisson sans alcool,soda,soda aux fruits,soda aux fruits,LOCAL,Sec,Tulem,0.5,Litre,l,3348630003259,145,2022-05-17 00:00:00.000,0,O,A,SUPER U KOUMAC,314948001.0,PHYSIQUE,1,avenue,Emile FROUIN,,,,Koumac,164.285,-20.558
3337,178361,vinaigrette Puget légère vinaigre balsamique/ciboulette/échalote bouteilles 33 cl,épicerie salée,"assaisonnement, condiment, aide culinaire","huile, vinaigre, vinaigrette, sauce salade",vinaigrette,vinaigrette,IMPORT,Sec,Puget,0.33,Litre,l,3265479724001 ,515,2022-08-31 00:00:00.000,0,N,A,ARIZONA ROBINSON,832956005.0,PHYSIQUE,59,lotissement,Robinson,,Robinson,,Mont-Dore,166.512649,-22.224863
3338,241436,DOUBLON carotte Leader Price extra-fine conserve 400 g,épicerie salée,conserves et bocaux,conserve de légume,conserve de légume,conserve de légume : carotte,IMPORT,Sec,Leader Price,0.4,Kilogramme,kg,D3263851377760,140,2022-10-11 00:00:00.000,0,N,A,LEADER PRICE BOURAIL,524637002.0,PHYSIQUE,,route,territoriale 1,,,,Bourail,165.498621,-21.582622
3339,137896,semoule de maïs Tipiak polenta précuite paquet 500 g,épicerie salée,"pâte, riz, purée, céréale",purée et polenta,polenta,polenta,IMPORT,Sec,Tipiak,0.5,Kilogramme,kg,3165440004845,270,2016-02-01 00:00:00.000,0,N,,CARREFOUR EXPRESS OUEMO,832956006.0,PHYSIQUE,97 ter,route,de Ouémo,,Ouémo,,Nouméa,166.477842,-22.27614
3340,137896,semoule de maïs Tipiak polenta précuite paquet 500 g,épicerie salée,"pâte, riz, purée, céréale",purée et polenta,polenta,polenta,IMPORT,Sec,Tipiak,0.5,Kilogramme,kg,3165440004845,260,2016-03-14 00:00:00.000,0,N,,CARREFOUR MARKET MAGENTA,474460008.0,PHYSIQUE,50,rue,du 18 juin,,Magenta,,Nouméa,166.463054,-22.27166
3341,53323,soda à la limonade Tulem bouteille 12 x 1.25 l,boisson,boisson sans alcool,soda,"limonade, tonic",limonade,LOCAL,Sec,,15.0,Litre,l,3348630033409,2880,2017-05-01 00:00:00.000,0,N,,ARIZONA MONT-DORE,832956008.0,PHYSIQUE,174,route,de la Corniche,,Portes d'or,,Mont-Dore,166.577688,-22.240721
3342,204886,chocolat au café Biscochoc pâtissier tablette 200 g,épicerie sucrée,"chocolat, confiserie",chocolat,tablette de chocolat,tablette de chocolat : pâtissier,LOCAL,Sec,Biscochoc,0.2,Kilogramme,kg,3328861122622; 3328661122624,681,2020-07-13 00:00:00.000,1,N,A,AUCHAN SUPERMARCHE NOUMEA ,836965001.0,PHYSIQUE,91,route,de l'Anse-Vata,,Motor Pool,,Nouméa,166.448155,-22.291739
3343,211711,plat cuisiné Belle France blanquette de veau/riz barquette 300 g,épicerie salée,plat cuisiné individuel,plat cuisiné individuel,plat cuisiné individuel,plat cuisiné individuel,IMPORT,Sec,Belle France,0.3,Kilogramme,kg,3258561240589,395,2021-04-21 00:00:00.000,0,N,A,JOHNSTON,366443001.0,PHYSIQUE,8,rue,Anatole France,,Centre-Ville,,Nouméa,166.438187,-22.272201
3344,242813,soupe Maggi noodle mijoté du chef sachet 5 x 85,épicerie salée,"soupe, croûton","soupe, croûton","soupe déshydratée, instantannée",soupe asiatique,IMPORT,Sec,Maggi,0.425,Kilogramme,kg,9300605136861,395,2023-02-22 00:00:00.000,0,N,A,ARIZONA ROBINSON,832956005.0,PHYSIQUE,59,lotissement,Robinson,,Robinson,,Mont-Dore,166.512649,-22.224863
3345,53987,nectar de fruits Pressade tropical brique 1 l,boisson,boisson sans alcool,jus de fruits et légumes,jus de fruits,jus de fruits : autres,IMPORT,Sec,Pressade,1.0,Litre,l,3254690066700,195,2014-02-03 00:00:00.000,0,N,,CARREFOUR EXPRESS NAKUTAKOIN,832956004.0,PHYSIQUE,,route,de Nakutakoin - baie de nouré,,Baie des Citrons,,Dumbéa,166.415695,-22.173535
3346,139757,luncheon meat porc Tulip conserve 340 g,épicerie salée,conserves et bocaux,"conserve de viande, pâté, terrine, foie gras","conserve de pâté, terrine","conserve de pâté, terrine : porc",IMPORT,Sec,Tulip,0.34,Kilogramme,kg,5762385161237,285,2014-05-05 00:00:00.000,0,N,,CARREFOUR MARKET MAGENTA,474460008.0,PHYSIQUE,50,rue,du 18 juin,,Magenta,,Nouméa,166.463054,-22.27166
3347,142723,boisson aux fruits Golden Circle golden pash brique 1 l,boisson,boisson sans alcool,jus de fruits et légumes,boisson aux fruits,boisson aux fruits : autres,IMPORT,Sec,Golden Circle,1.0,Litre,l,9310179006767,300,2014-09-26 00:00:00.000,0,,,TROP TARD,484147001.0,PHYSIQUE,,rue,,,,,Maré,167.879846,-21.547386
3348,138599,miel Pollen de fleurs pot 200 g,épicerie sucrée,"confiture, pâte à tartiner, miel","miel, sirop d'érable, d'agave","miel, sirop d'érable, d'agave",miel,LOCAL,Sec,,0.2,Kilogramme,kg,3416350000909,1395,2014-12-08 00:00:00.000,0,N,,CARREFOUR EXPRESS NAKUTAKOIN,832956004.0,PHYSIQUE,,route,de Nakutakoin - baie de nouré,,Baie des Citrons,,Dumbéa,166.415695,-22.173535
3349,139757,luncheon meat porc Tulip conserve 340 g,épicerie salée,conserves et bocaux,"conserve de viande, pâté, terrine, foie gras","conserve de pâté, terrine","conserve de pâté, terrine : porc",IMPORT,Sec,Tulip,0.34,Kilogramme,kg,5762385161237,300,2015-06-01 00:00:00.000,0,N,,CARREFOUR MARKET Orphelinat,474460009.0,PHYSIQUE,5,rue,Gustave Flaubert,,Orphelinat,,Nouméa,166.445296,-22.283924
3350,135108,infusion Eléphant digestion légère sachet x25,épicerie sucrée,"café, thé, boisson chaude","thé, infusion",infusion,infusion,IMPORT,Sec,Elephant,25.0,Unité,u,3228881084231; 3228881082824,564,2017-10-02 00:00:00.000,0,N,,CARREFOUR MARKET MAGENTA,474460008.0,PHYSIQUE,50,rue,du 18 juin,,Magenta,,Nouméa,166.463054,-22.27166
3351,177663,mini génoise Balconi mix max chocolat paquet 350 g,épicerie sucrée,"biscuit et gâteau, barre de céréales",gâteau,gâteau moelleux,gâteau moelleux : autres,IMPORT,Sec,,0.35,Kilogramme,kg,8001585001040; 3263852650411,371,2019-03-18 00:00:00.000,0,N,A,CASINO PORT PLAISANCE - SUPERMARCHE,214049001.0,PHYSIQUE,10,rue,Jules Garnier,Galerie Port Plaisance,Baie des Citrons,,Nouméa,166.439011,-22.290918
3352,177663,mini génoise Balconi mix max chocolat paquet 350 g,épicerie sucrée,"biscuit et gâteau, barre de céréales",gâteau,gâteau moelleux,gâteau moelleux : autres,IMPORT,Sec,,0.35,Kilogramme,kg,8001585001040; 3263852650411,295,2019-10-22 00:00:00.000,0,O,A,LEADER PRICE AUTEUIL,524595001.0,PHYSIQUE,22,route,territoriale 1,,Auteuil,,Dumbéa,166.481718,-22.216587
3353,45935,soda au cola Pepsi regular boîte 33 cl,boisson,boisson sans alcool,soda,soda au cola,soda au cola,LOCAL,Sec,Pepsi,0.33,Litre,l,3334803551382,150,2020-07-21 00:00:00.000,0,N,T,STATION TOTAL DUCOS,973149001.0,PHYSIQUE,30,route,de la baie des Dames,,Ducos,,Nouméa,166.4464,-22.23631
3354,154074,eau minérale Volvic summer fruits bouteille 1.5 l,boisson,boisson sans alcool,eau,eau plate,eau plate aromatisée,IMPORT,Sec,Volvic,1.5,Litre,l,3057640407598,470,2021-12-01 00:00:00.000,0,N,A,CARREFOUR MARKET ALMA (ANCIEN CHAMPION),474460002.0,PHYSIQUE,21-23,rue,de l'Alma,,Centre-Ville,,Nouméa,166.439959,-22.269194
3355,142723,boisson aux fruits Golden Circle golden pash brique 1 l,boisson,boisson sans alcool,jus de fruits et légumes,boisson aux fruits,boisson aux fruits : autres,IMPORT,Sec,Golden Circle,1.0,Litre,l,9310179006767,281,2022-05-24 00:00:00.000,0,N,A,KORAIL P.D.F,1239045001.0,PHYSIQUE,390 BIS,avenue,des 2 baies,centre commercial les 2 baies,,,Mont-Dore,166.49,-22.221
3356,142723,boisson aux fruits Golden Circle golden pash brique 1 l,boisson,boisson sans alcool,jus de fruits et légumes,boisson aux fruits,boisson aux fruits : autres,IMPORT,Sec,Golden Circle,1.0,Litre,l,9310179006767,335,2023-03-08 00:00:00.000,0,N,A,CARREFOUR MARKET ROBINSON,474460005.0,PHYSIQUE,50,rue,André Burck,,Centre-Ville,,Mont-Dore,166.507959,-22.224536
3357,139757,luncheon meat porc Tulip conserve 340 g,épicerie salée,conserves et bocaux,"conserve de viande, pâté, terrine, foie gras","conserve de pâté, terrine","conserve de pâté, terrine : porc",IMPORT,Sec,Tulip,0.34,Kilogramme,kg,5762385161237,300,2023-03-14 00:00:00.000,0,N,A,DISCOUNT TEARI,710921003.0,PHYSIQUE,254,lot,Green Acre,,,,Koné,164.869635,-21.071729
3358,195505,café moulu Casino saveur 70% arabica 30% robusta sachet 500 g ,épicerie sucrée,"café, thé, boisson chaude",café,café moulu et en grain,café moulu ,IMPORT,Sec,Casino,0.5,Kilogramme,kg,3760071530406,1450,2023-03-14 00:00:00.000,0,N,A,CASINO MONT DORE,428367002.0,PHYSIQUE,23,route,du Sud - Centre commercial de la Coulée,,Centre-Ville,,Mont-Dore,166.586133,-22.238509
3359,153355,bouillon de boeuf Maggi cube x18 boîte 180 g,épicerie salée,"assaisonnement, condiment, aide culinaire","bouillon, aide culinaire","bouillon, aide culinaire",bouillon,IMPORT,Sec,Maggi,0.18,Kilogramme,kg,7613033687983,425,2023-04-25 00:00:00.000,0,N,A,GEANT DUMBEA - CENTRE COMMERCIAL DUMBEA MALL,495028004.0,PHYSIQUE,1,boulevard,du rail calédonien,,,,Dumbéa,166.451101,-22.20383
3360,143141,guacamole Laco flacon 45 g,épicerie salée,"assaisonnement, condiment, aide culinaire",condiment et sauce,sauce exotique,guacamole,IMPORT,Sec,,0.045,Kilogramme,kg,3282855432305,395,2014-07-28 00:00:00.000,0,N,,CHAMPION DUCOS,474460003.0,PHYSIQUE,59,rue,Fernand Forest,,Ducos,,Nouméa,,
3361,156692,préparation dessert White Wings moist chocolate cake paquet 370 g,épicerie sucrée,"sucre, farine, aide à la pâtisserie",aide à la pâtisserie,aide à la pâtisserie,"préparation gâteau, fondant, moelleux",IMPORT,Sec,,0.37,Kilogramme,kg,9310047208569,395,2015-04-13 00:00:00.000,0,N,,POINDIMIE DISCOUNT,631614001.0,PHYSIQUE,,route,territoriale 3,,,,Poindimié,165.333178,-20.937187
3362,180482,huile de colza Lesieur top up  67.5 cl,épicerie salée,"assaisonnement, condiment, aide culinaire","huile, vinaigre, vinaigrette, sauce salade",huile,huile de colza,IMPORT,Sec,Lesieur,0.675,Litre,l,3265472163005,520,2021-08-18 00:00:00.000,0,N,A,ARIZONA ROBINSON,832956005.0,PHYSIQUE,59,lotissement,Robinson,,Robinson,,Mont-Dore,166.512649,-22.224863
3363,156692,préparation dessert White Wings moist chocolate cake paquet 370 g,épicerie sucrée,"sucre, farine, aide à la pâtisserie",aide à la pâtisserie,aide à la pâtisserie,"préparation gâteau, fondant, moelleux",IMPORT,Sec,,0.37,Kilogramme,kg,9310047208569,363,2021-07-26 00:00:00.000,0,N,A,AUCHAN - BEST SUPERMARKET,1086305001.0,PHYSIQUE,,promenade,Centre commercial les hauts de Gadgi,,,,Païta,166.387123,-22.163786
3364,43338,chocolat en poudre Nestlé le chocolat boîte 500 g,épicerie sucrée,"café, thé, boisson chaude",boisson chaude,"chocolat, cacao en poudre","chocolat, cacao en poudre",IMPORT,Sec,Nestlé,0.5,Kilogramme,kg,3033710065783,865,2021-09-28 00:00:00.000,0,N,A,SUPER U KOUMAC,314948001.0,PHYSIQUE,1,avenue,Emile FROUIN,,,,Koumac,164.285,-20.558
3365,43338,chocolat en poudre Nestlé le chocolat boîte 500 g,épicerie sucrée,"café, thé, boisson chaude",boisson chaude,"chocolat, cacao en poudre","chocolat, cacao en poudre",IMPORT,Sec,Nestlé,0.5,Kilogramme,kg,3033710065783,980,2022-02-08 00:00:00.000,0,N,A,CASINO MONT DORE,428367002.0,PHYSIQUE,23,route,du Sud - Centre commercial de la Coulée,,Centre-Ville,,Mont-Dore,166.586133,-22.238509
3366,158331,DOUBLON chocolat au lait Lindt Excellence extra fondant tablette 100 g,épicerie sucrée,"chocolat, confiserie",chocolat,tablette de chocolat,tablette de chocolat : lait,IMPORT,Sec,Lindt,0.1,Kilogramme,kg,D3046920011013,580,2014-11-07 00:00:00.000,0,,,CASINO LES HALLES MAGENTA,281022002.0,PHYSIQUE,196,rue,Roger Gervolino,,Magenta,,Nouméa,166.469413,-22.244837
3367,155274,gouda Auchan en tranche x10 paquet 200 g,crémerie,fromage,fromage,fromage : en tranche,fromage : en tranche,IMPORT,Frais,Auchan,0.2,Kilogramme,kg,3596710015887,247,2018-05-22 00:00:00.000,0,N,,AUCHAN SUPERMARCHE NOUMEA ,836965001.0,PHYSIQUE,91,route,de l'Anse-Vata,,Motor Pool,,Nouméa,166.448155,-22.291739
3368,156782,poivron rouge au kilo imp,fruit et légume,fruit et légume frais,légume frais ,"aubergine, courgette, poivron",poivron,IMPORT,Frais,,1.0,Kilogramme,kg,01132192; 1132192,995,2019-04-08 00:00:00.000,0,N,A,ARIZONA ROBINSON,832956005.0,PHYSIQUE,59,lotissement,Robinson,,Robinson,,Mont-Dore,166.512649,-22.224863
3369,43636,margarine demi-sel Country Soft barquette 1 kg,crémerie,"beurre, margarine",margarine et autre graisse végétale,margarine,margarine demi-sel,IMPORT,Frais,,1.0,Kilogramme,kg,9414342412109,490,2019-07-16 00:00:00.000,0,N,A,LEADER PRICE BOURAIL,524637002.0,PHYSIQUE,,route,territoriale 1,,,,Bourail,165.498621,-21.582622
3370,200955,miel Le Rocher Du Caillou pot 500 g,épicerie sucrée,"confiture, pâte à tartiner, miel","miel, sirop d'érable, d'agave","miel, sirop d'érable, d'agave",miel,LOCAL,Sec,,0.5,Kilogramme,kg,2070000020139,1090,2020-08-25 00:00:00.000,0,N,A,GEANT SAINTE-MARIE,73999002.0,PHYSIQUE,7,rue,Henri Schmitd,,Vallée des Colons,,Nouméa,166.458795,-22.275366
3371,206278,sorbet mangue/passion Leader Price bac 1 l,surgelés,"glace, dessert glacé",glace et sorbet,sorbet aux fruits exotiques,sorbet : passion,IMPORT,Surgelés,Leader Price,1.0,Litre,l,3263856694015,495,2021-05-04 00:00:00.000,0,N,A,LEADER PRICE CONCEPTION,1343789001.0,PHYSIQUE,,,"Lots 2 et 3 ZAE Conception, Section Mission",,La Conception,,Mont-Dore,166.503788,-22.226589
3372,210471,petit pois Belle France cuit à l'étuvée très fin conserve 400 g,épicerie salée,conserves et bocaux,conserve de légume,conserve de légume,conserve de légume : petit pois,IMPORT,Sec,Belle France,0.4,Kilogramme,kg,3258561210148,140,2022-06-22 00:00:00.000,0,N,A,JOHNSTON,366443001.0,PHYSIQUE,8,rue,Anatole France,,Centre-Ville,,Nouméa,166.438187,-22.272201
3373,138324,oignon blanc Carrefour au vinaigre extra-fin bocal 340 g,épicerie salée,"assaisonnement, condiment, aide culinaire",condiment et sauce,condiment,légume vinaigré ou à l'huile,IMPORT,Sec,Carrefour,0.37,Litre,l,3560070107049,195,2022-07-27 00:00:00.000,0,N,A,CARREFOUR EXPRESS OUEMO,832956006.0,PHYSIQUE,97 ter,route,de Ouémo,,Ouémo,,Nouméa,166.477842,-22.27614
3374,196319,spaghetti fraîche Viv barquette 380 g,traiteur,pâte fraîche,pâte fraîche,pâte fraîche,pâte fraîche,LOCAL,Frais,Viv,0.38,Kilogramme,kg,3770000829174; 3527030000017,570,2023-02-15 00:00:00.000,0,N,A,AUCHAN KONE (ancien U EXPRESS KONE (LE CENTRE)),832055001.0,PHYSIQUE,,lot,Village,,,,Koné,164.8608935,-21.0607779
3375,196319,spaghetti fraîche Viv barquette 380 g,traiteur,pâte fraîche,pâte fraîche,pâte fraîche,pâte fraîche,LOCAL,Frais,Viv,0.38,Kilogramme,kg,3770000829174; 3527030000017,580,2023-04-11 00:00:00.000,0,N,A,CASINO MONT DORE,428367002.0,PHYSIQUE,23,route,du Sud - Centre commercial de la Coulée,,Centre-Ville,,Mont-Dore,166.586133,-22.238509
3376,55143,eau minérale Volvic thé vert/menthe bouteille 50 cl,boisson,boisson sans alcool,eau,eau plate,eau plate aromatisée,IMPORT,Sec,Volvic,0.5,Litre,l,3057640335648,195,2015-12-07 00:00:00.000,0,N,,CARREFOUR MARKET N'GEA,474460004.0,PHYSIQUE,101,route,du Port Despointes,,Faubourg blanchot,,Nouméa,166.456598,-22.285624
3377,53284,soda tonic Schweppes bouteille 6 x 1.5 l,boisson,boisson sans alcool,soda,"limonade, tonic",tonic,LOCAL,Sec,Schweppes,9.0,Litre,l,3334803445834; 3334803443830,2040,2016-02-01 00:00:00.000,0,N,,CARREFOUR MARKET ALMA (ANCIEN CHAMPION),474460002.0,PHYSIQUE,21-23,rue,de l'Alma,,Centre-Ville,,Nouméa,166.439959,-22.269194
3378,134679,fromage La Vache Qui Rit en portion x12 boîte 200 g,crémerie,fromage,fromage,fromage : en portion,fromage : en portion,IMPORT,Frais,,12.0,Unité,u,3073780591591,395,2016-07-11 00:00:00.000,0,N,,MAGECO KOUMAC (Fermé),434308001.0,PHYSIQUE,,lot,Village,,,,Koumac,164.282156,-20.560039
3379,134679,fromage La Vache Qui Rit en portion x12 boîte 200 g,crémerie,fromage,fromage,fromage : en portion,fromage : en portion,IMPORT,Frais,,12.0,Unité,u,3073780591591,435,2016-07-15 00:00:00.000,0,,,KORAIL VALLEE DES COLONS,1387265001.0,PHYSIQUE,56,rue,Auguste Benebig,,Vallée des Colons,,Nouméa,166.454129,-22.270541
3380,166113,poulet entier surgelé Fiduccia sous-vide 1 kg,surgelés,"viande, volaille surgelée",volaille surgelée,"poulet, dinde surgelé","poulet, dinde : entier surgelé",IMPORT,Surgelés,,1.0,Kilogramme,kg,7896589519247,330,2019-11-27 00:00:00.000,0,N,A,SUPER U MAGECO,60269001.0,PHYSIQUE,1 ter,rue,Berthelot,,Doniambo,,Nouméa,166.443758,-22.259361
3381,42815,maïs Talpe 1/2 conserve 285 g,épicerie salée,conserves et bocaux,conserve de légume,conserve de légume,conserve de légume : maïs,IMPORT,Sec,Talpe,0.285,Kilogramme,kg,5410186672109,150,2020-06-09 00:00:00.000,0,N,A,CARREFOUR MARKET Orphelinat,474460009.0,PHYSIQUE,5,rue,Gustave Flaubert,,Orphelinat,,Nouméa,166.445296,-22.283924
3382,140036,café soluble Nescafé cappucino stick x10,épicerie sucrée,"café, thé, boisson chaude",café,"café soluble, cappucino, chicoré","cappucino, macchiato, viennois, moka",IMPORT,Sec,Nescafé,10.0,Sticks,,3033710047765; 8000550506504,595,2020-07-07 00:00:00.000,0,N,A,STATION PACIFIC ENERGY BACO,1370312001.0,PHYSIQUE,,lot,lot 3 pie section poamboa,,,,Koné,164.896561,-21.100769
3383,197587,bûche glacée de noël Leader Price exotique boîte 543.6 g,surgelés,"glace, dessert glacé",dessert glacé,dessert glacé à partager,bûche glacée,IMPORT,Surgelés,,0.544,Kilogramme,kg,3263859956912,750,2021-11-16 00:00:00.000,0,N,A,LEADER PRICE KONE,730200001.0,PHYSIQUE,,,,,,,Koné,164.899076,-21.124103
3384,140036,café soluble Nescafé cappucino stick x10,épicerie sucrée,"café, thé, boisson chaude",café,"café soluble, cappucino, chicoré","cappucino, macchiato, viennois, moka",IMPORT,Sec,Nescafé,10.0,Sticks,,3033710047765; 8000550506504,620,2022-02-01 00:00:00.000,0,N,A,KORAIL VALLEE DES COLONS,1387265001.0,PHYSIQUE,56,rue,Auguste Benebig,,Vallée des Colons,,Nouméa,166.454129,-22.270541
3385,138585,"noix de coco Vahiné râpée ""sélection pâtissière"" sachet 125 g",épicerie sucrée,"sucre, farine, aide à la pâtisserie",aide à la pâtisserie,aide à la pâtisserie,fruit sec et confit,IMPORT,Sec,Vahiné,0.125,Kilogramme,kg,3179140503263,360,2016-08-15 00:00:00.000,0,N,,CHAMPION DUCOS,474460003.0,PHYSIQUE,59,rue,Fernand Forest,,Ducos,,Nouméa,,
3386,41243,beurre doux Elle & Vire noisy plaquette 250 g,crémerie,"beurre, margarine",beurre,beurre,beurre doux,IMPORT,Frais,Noisy,0.25,Kilogramme,kg,3161910091247; 3451790828874,285,2016-09-07 00:00:00.000,0,N,,BOURAIL DISCOUNT,558593002.0,PHYSIQUE,,route,territorial 1,,,,Bourail,165.496776,-21.567371
3387,176178,frite surgelée Lutosa allumette 7/7 sachet 1 kg,surgelés,"frite, pomme de terre surgelée","frite, pomme de terre surgelée",frite surgelée,frite surgelée : pdt,IMPORT,Surgelés,,1.0,Kilogramme,kg,5410376822765; 5410376022110; 5410376922182; 5410376022189,532,2019-09-11 00:00:00.000,0,N,T,EXTREME NORD DISTRIBUTION - ESP. COM. HNA YHALAP,1203892001.0,PHYSIQUE,,,Village ,,,,Poum,164.035384,-20.227861
3388,160801,huile d'olive Jardin Bio douce vierge extra bouteille 75 cl,épicerie salée,"assaisonnement, condiment, aide culinaire","huile, vinaigre, vinaigrette, sauce salade",huile,huile d'olive,IMPORT,Sec,Jardin Bio',0.75,Litre,l,3478820045650,994,2019-11-05 00:00:00.000,0,N,T,AUCHAN - BEST SUPERMARKET,1086305001.0,PHYSIQUE,,promenade,Centre commercial les hauts de Gadgi,,,,Païta,166.387123,-22.163786
3389,183724,basilic Netto flacon 15 g,épicerie salée,"assaisonnement, condiment, aide culinaire","herbe et épice culinaire, sel, poivre",herbe culinaire,herbe culinaire : basilic,IMPORT,Sec,Netto,0.015,Kilogramme,kg,3410280006598,65,2019-11-12 00:00:00.000,0,N,A,DISCOUNT TEARI,710921003.0,PHYSIQUE,254,lot,Green Acre,,,,Koné,164.869635,-21.071729
3390,160801,huile d'olive Jardin Bio douce vierge extra bouteille 75 cl,épicerie salée,"assaisonnement, condiment, aide culinaire","huile, vinaigre, vinaigrette, sauce salade",huile,huile d'olive,IMPORT,Sec,Jardin Bio',0.75,Litre,l,3478820045650,915,2019-11-12 00:00:00.000,0,N,A,DISCOUNT TEARI,710921003.0,PHYSIQUE,254,lot,Green Acre,,,,Koné,164.869635,-21.071729
3391,176178,frite surgelée Lutosa allumette 7/7 sachet 1 kg,surgelés,"frite, pomme de terre surgelée","frite, pomme de terre surgelée",frite surgelée,frite surgelée : pdt,IMPORT,Surgelés,,1.0,Kilogramme,kg,5410376822765; 5410376022110; 5410376922182; 5410376022189,395,2020-06-09 00:00:00.000,0,O,A,GEANT DUMBEA - CENTRE COMMERCIAL DUMBEA MALL,495028004.0,PHYSIQUE,1,boulevard,du rail calédonien,,,,Dumbéa,166.451101,-22.20383
3392,46480,sauce tomate Le Cabanon forestière bocal 415 g,épicerie salée,"assaisonnement, condiment, aide culinaire",condiment et sauce,sauce pour pâte et riz,sauce tomate,IMPORT,Sec,Le Cabanon,0.415,Kilogramme,kg,3263450117378,188,2022-02-21 00:00:00.000,0,N,A,ETABLISSEMENTS ROES,442020001.0,PHYSIQUE,,route,provinciale 1,,,,Koné,164.861788,-21.060495
3393,54396,jus de fruits Carrefour cranberry bouteille 1 l,boisson,boisson sans alcool,jus de fruits et légumes,jus de fruits,jus de fruits rouges,IMPORT,Sec,Carrefour,1.0,Litre,l,3560070341627,450,2014-07-28 00:00:00.000,0,N,,ARIZONA ROBINSON,832956005.0,PHYSIQUE,59,lotissement,Robinson,,Robinson,,Mont-Dore,166.512649,-22.224863
3394,138486,sucre vanillé Vahiné extrait naturel sachet x5 37 g,épicerie sucrée,"sucre, farine, aide à la pâtisserie",sucre et édulcorant,sucre : autres,sucre vanillé,IMPORT,Sec,,0.037,Kilogramme,kg,3179140163801,165,2014-10-10 00:00:00.000,0,,,KORAIL VALLEE DES COLONS,1387265001.0,PHYSIQUE,56,rue,Auguste Benebig,,Vallée des Colons,,Nouméa,166.454129,-22.270541
3395,164760,emmental Babybel mini  x6 filet 120 g,crémerie,fromage,fromage,fromage : en portion,fromage : en portion,IMPORT,Frais,,0.12,Kilogramme,kg,3073780832717,512,2017-12-04 00:00:00.000,0,N,,AUCHAN SUPERMARCHE NOUMEA ,836965001.0,PHYSIQUE,91,route,de l'Anse-Vata,,Motor Pool,,Nouméa,166.448155,-22.291739
3396,194343,huile d'olive Carapelli bio vierge extra bouteille 75 cl,épicerie salée,"assaisonnement, condiment, aide culinaire","huile, vinaigre, vinaigrette, sauce salade",huile,huile d'olive,IMPORT,Sec,,0.75,Litre,l,8002470023727,1128,2019-04-08 00:00:00.000,0,N,A,CASINO MONT DORE,428367002.0,PHYSIQUE,23,route,du Sud - Centre commercial de la Coulée,,Centre-Ville,,Mont-Dore,166.586133,-22.238509
3397,135261,biscuit shortbread Arnott's cream paquet 250 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit fourré, nappé","biscuit fourré, nappé","biscuit fourré, nappé : autres",IMPORT,Sec,Arnott's,0.25,Kilogramme,kg,9310072001784,295,2019-10-02 00:00:00.000,0,N,A,POINDIMIE DISCOUNT,631614001.0,PHYSIQUE,,route,territoriale 3,,,,Poindimié,165.333178,-20.937187
3398,210051,nectar de fruits Granini maracuja bouteille 1 l,boisson,boisson sans alcool,jus de fruits et légumes,jus de fruits,jus de fruits : autres,IMPORT,Sec,Granini,1.0,Litre,l,3503780006370,495,2021-02-04 00:00:00.000,0,N,A,ARIZONA MONT-DORE,832956008.0,PHYSIQUE,174,route,de la Corniche,,Portes d'or,,Mont-Dore,166.577688,-22.240721
3399,164760,emmental Babybel mini  x6 filet 120 g,crémerie,fromage,fromage,fromage : en portion,fromage : en portion,IMPORT,Frais,,0.12,Kilogramme,kg,3073780832717,449,2021-03-16 00:00:00.000,0,N,A,SUPER U KAMERE,665919001.0,PHYSIQUE,2,rue,du grand chef Naisseline,,Kaméré,,Nouméa,166.432669,-22.231958
3400,214634,sauce soja Kikkoman sucrée bouteille 25 cl,épicerie salée,"assaisonnement, condiment, aide culinaire",condiment et sauce,sauce exotique,"sauce soja, soyu",IMPORT,Sec,,0.25,Litre,l,8715035250307,430,2021-08-24 00:00:00.000,0,N,A,POINDIMIE DISCOUNT,631614001.0,PHYSIQUE,,route,territoriale 3,,,,Poindimié,165.333178,-20.937187
