annee,mois,regroupement1,regroupement2,poids_enquete_kg,poids_mg_kg,valeur_tot_mg_fr,valeur_moy,besoin_marche_t,quotas_date_debut,quotas_date_fin,quotas_contingent_t,quotas_realise_t
2012,4,PAMPLEMOUSSE ET POMELO,TOTAL FRUITS (HORS VANILLE),10290.0,6502.0,1045500.0,160.7966779452476,5.0,,,,
2012,11,PAMPLEMOUSSE ET POMELO,TOTAL FRUITS (HORS VANILLE),,52.0,7800.0,150.0,5.0,,,,
2012,7,PAMPLEMOUSSE ET POMELO,TOTAL FRUITS (HORS VANILLE),12424.0,8305.0,1004290.0,120.92594822396147,5.0,,,,
2012,8,PAMPLEMOUSSE ET POMELO,TOTAL FRUITS (HORS VANILLE),12605.0,8064.5,986750.0,122.35724471448943,5.0,,,,
2013,9,MELON,TOTAL FRUITS (HORS VANILLE),3200.0,590.3599854,269151.2031,455.91030855120687,25.0,,,,
2013,12,MELON,TOTAL FRUITS (HORS VANILLE),32490.0,13650.0,5459294.0,399.94827838827837,25.0,,,,
2013,4,MELON,TOTAL FRUITS (HORS VANILLE),7333.0,1515.532959,726259.75,479.21079227416527,25.0,,,,
2013,7,MELON,TOTAL FRUITS (HORS VANILLE),2579.0,305.6999969,164121.5,536.8711209169136,25.0,,,,
2013,1,MELON,TOTAL FRUITS (HORS VANILLE),8553.0,7805.0,3643625.0,466.8321588725176,25.0,,,,
2013,3,MELON,TOTAL FRUITS (HORS VANILLE),2100.0,301.3630066,131222.25,435.42919046521087,25.0,,,,
2013,5,NAVET,TOTAL LEGUMES,8040.0,7070.650002,1398575.0,197.80006075882696,6.0,,,,
2013,9,NAVET,TOTAL LEGUMES,12120.0,5235.149902,849373.75,162.24439909075215,6.0,,,,
2013,11,NAVET,TOTAL LEGUMES,4370.0,2509.0,314398.0,125.30809087285772,6.0,,,,
2013,6,NAVET,TOTAL LEGUMES,8016.0,4978.0,917090.0,184.22860586580956,6.0,,,,
2013,4,NAVET,TOTAL LEGUMES,4070.0,4000.570068,797433.0,199.32984210889217,6.0,,,,
2013,10,RADIS,TOTAL LEGUMES,3408.0,3185.0,1004350.0,315.3375196232339,2.0,,,,
2013,11,RADIS,TOTAL LEGUMES,2725.0,1905.0,582395.0,305.7191601049869,2.0,,,,
2013,3,ANANAS,TOTAL FRUITS (HORS VANILLE),33033.0,8296.550049000001,2408162.75,290.2607391960783,50.0,,,,
2013,6,AVOCAT,TOTAL FRUITS (HORS VANILLE),14240.0,4483.0,1700010.0,379.2125808610306,10.0,,,,
2013,10,CELERI,TOTAL LEGUMES,4637.0,2736.0,1093032.0,399.5,,,,,
2013,4,CELERI,TOTAL LEGUMES,,56.13999939,14788.59961,263.42357981276064,,,,,
2013,6,CELERI,TOTAL LEGUMES,,291.9380045,104187.7754,356.8832210744251,,,,,
