,CODE_PRODUIT,NOM,SECTEUR_CONSO,SOUS_SECTEUR_CONSO,FAMILLE_PRODUIT,SOUS_FAMILLE,CATEGORIE,DEPARTEMENT,MARQUE,CONDITIONNEMENT,COND_UNITE_LIBELLE_COURT,PRIX_RELEVE,DATE_RELEVE,PROMOTION,TOP_500,TYPE_RELEVE,RAISON_SOCIALE,TYPE_ADRESSE,QUARTIER,COMMUNE,LONGITUDE,LATITUDE
3850,181177,compote Leader Price allégée pomme/banane pot 4 x 100 g,épicerie sucrée,"compote, crème dessert, fruit au sirop","compote, crème dessert, fruit au sirop",compote,IMPORT,Sec,Leader Price,0.4,kg,140,2020-04-07 00:00:00.000,0,N,A,LEADER PRICE KONE,PHYSIQUE,,Koné,164.899076,-21.124103
3851,236604,mayonnaise Casino Délices aux saveurs thaï (piments/gingembre/citronnelle) bocal 125 g,épicerie salée,"assaisonnement, condiment, aide culinaire",condiment et sauce,condiment,IMPORT,Sec,Casino,0.125,kg,260,2021-03-16 00:00:00.000,0,N,A,GEANT DUMBEA - CENTRE COMMERCIAL DUMBEA MALL,PHYSIQUE,,Dumbéa,166.451101,-22.20383
3852,208724,yaourt à boire Ferme Laitière De Sarraméa ti' yab vanille bouteille 33 cl,crémerie,yaourt,yaourt,yaourt laitier,LOCAL,,,0.33,kg,245,2021-09-15 00:00:00.000,0,N,A,CARREFOUR MARKET MAGENTA,PHYSIQUE,Magenta,Nouméa,166.463054,-22.27166
3853,172493,escargot surgelé Le Gourmand à la bourguignonne pur beurre x9+3 gratuit boîte 125 g,surgelés,plat cuisiné surgelé,plat cuisiné surgelé à partager,plat surgelé à partager : français,IMPORT,Surgelés,,0.115,kg,861,2022-01-25 00:00:00.000,0,O,A,KORAIL PAITA,PHYSIQUE,,Païta,166.3641,-22.130239
3854,209169,cassonade Chelsea douce en poudre sachet 1 kg,épicerie sucrée,"sucre, farine, aide à la pâtisserie",sucre et édulcorant,sucre roux,IMPORT,Sec,Chelsea,1.0,kg,355,2022-09-07 00:00:00.000,0,N,A,CARREFOUR MARKET ALMA (ANCIEN CHAMPION),PHYSIQUE,Centre-Ville,Nouméa,166.439959,-22.269194
3855,180502,chicorée Le Prix Gagnant café boite 200 g,épicerie sucrée,"café, thé, boisson chaude",café,"café soluble, cappucino, chicoré",IMPORT,Sec,Le Prix Gagnant,0.2,kg,420,2023-08-24 00:00:00.000,0,O,A,LEADER PRICE PLEXUS (DUCOS),PHYSIQUE,Ducos,Nouméa,166.449361,-22.247222
3856,41324,maïs Ferme De l'Abbaye 1/2 conserve 340 g,épicerie salée,conserves et bocaux,conserve de légume,conserve de légume,IMPORT,Sec,Ferme De L'Abbaye,0.34,kg,118,2014-05-05 00:00:00.000,0,N,,SUPER U KAMERE,PHYSIQUE,Kaméré,Nouméa,166.432669,-22.231958
3857,163393,boisson aux fruits Fruite superfruits grenade à base de concentré brique 1 l,boisson,boisson sans alcool,jus de fruits et légumes,jus de fruits,IMPORT,Sec,,1.0,l,425,2015-12-21 00:00:00.000,0,N,,CARREFOUR EXPRESS PAITA (ancien ARIZONA PAITA),PHYSIQUE,,Païta,166.367278,-22.129734
3858,41324,maïs Ferme De l'Abbaye 1/2 conserve 340 g,épicerie salée,conserves et bocaux,conserve de légume,conserve de légume,IMPORT,Sec,Ferme De L'Abbaye,0.34,kg,118,2016-03-07 00:00:00.000,0,N,,CARREFOUR EXPRESS NAKUTAKOIN,PHYSIQUE,Baie des Citrons,Dumbéa,166.415695,-22.173535
3859,158077,kit Old El Paso pour fajitas original doux boîte 500 g,épicerie salée,spécialité exotique,spécialité exotique,spécialité exotique mexicaine,IMPORT,Sec,Old El Paso,0.5,kg,1090,2016-05-23 00:00:00.000,0,N,,DISCOUNT PLUS,PHYSIQUE,,Bourail,165.5,-21.57
3860,172473,foie gras de canard Secret d'éleveurs aux figues 2-3 parts bocal 130 g,épicerie salée,conserves et bocaux,"conserve de viande, pâté, terrine, foie gras",conserve de foie gras,IMPORT,Sec,,0.13,kg,2095,2016-11-25 00:00:00.000,0,,,CASINO PORT PLAISANCE - SUPERMARCHE,PHYSIQUE,Baie des Citrons,Nouméa,166.439011,-22.290918
3861,143433,champignon de paris Royal émincé 1/2 conserve 400 g,épicerie salée,conserves et bocaux,conserve de légume,conserve de légume,IMPORT,Sec,,0.4,kg,325,2015-04-10 00:00:00.000,0,,,CASINO MONT DORE,PHYSIQUE,Centre-Ville,Mont-Dore,166.586133,-22.238509
3862,188368,emmental Paysan Breton râpé sachet 200 g,crémerie,fromage,fromage,fromage : râpé,IMPORT,Sec,Paysan Breton,0.2,kg,349,2018-12-17 00:00:00.000,0,N,A,VIVAL KOUTIO,PHYSIQUE,,Dumbéa,166.47456,-22.208461
3863,135155,biscuit kingston Arnott's paquet 200 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit fourré, nappé","biscuit fourré, nappé",IMPORT,Sec,Arnott's,0.2,kg,290,2019-06-11 00:00:00.000,0,N,A,MAGENTA DISCOUNT,PHYSIQUE,6e kilomètre,Nouméa,166.468288,-22.24403
3864,213093,bicarbonate alimentaire La Baleine salière 400 g,épicerie salée,"assaisonnement, condiment, aide culinaire","herbe et épice culinaire, sel, poivre",sel,IMPORT,Sec,,0.4,kg,620,2020-07-08 00:00:00.000,0,N,A,CARREFOUR EXPRESS PAITA (ancien ARIZONA PAITA),PHYSIQUE,,Païta,166.367278,-22.129734
3865,201956,roquefort Crouzat barquette 100 g,crémerie,fromage,fromage,"fromage : roquefort, bleu",IMPORT,Frais,,0.1,kg,411,2020-09-08 00:00:00.000,0,N,A,JOHNSTON,PHYSIQUE,Centre-Ville,Nouméa,166.438187,-22.272201
3866,210826,semoule de blé Carrefour couscous grain moyen paquet 500 g,épicerie salée,"pâte, riz, purée, céréale","blé, semoule, céréale",semoule,IMPORT,Sec,Carrefour,0.5,kg,145,2022-04-13 00:00:00.000,0,N,A,CARREFOUR KENU IN,PHYSIQUE,Centre-Ville,Dumbéa,166.473018,-22.222647
3867,41324,maïs Ferme De l'Abbaye 1/2 conserve 340 g,épicerie salée,conserves et bocaux,conserve de légume,conserve de légume,IMPORT,Sec,Ferme De L'Abbaye,0.34,kg,145,2022-11-23 00:00:00.000,0,N,T,SOCIETE DES HYDROCARBURE DE HOUAILOU S2H (SHELL),PHYSIQUE,,Houailou,165.618411,-21.288599
3868,41324,maïs Ferme De l'Abbaye 1/2 conserve 340 g,épicerie salée,conserves et bocaux,conserve de légume,conserve de légume,IMPORT,Sec,Ferme De L'Abbaye,0.34,kg,125,2022-12-27 00:00:00.000,0,N,A,AUCHAN - BEST SUPERMARKET,PHYSIQUE,,Païta,166.387123,-22.163786
3869,140327,biscuit Lu hello kitty mini fraise paquet 150 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit fourré, nappé","biscuit fourré, nappé",IMPORT,Sec,Lu,0.15,kg,395,2014-02-17 00:00:00.000,0,N,,CARREFOUR MARKET ALMA (ANCIEN CHAMPION),PHYSIQUE,Centre-Ville,Nouméa,166.439959,-22.269194
3870,54727,sirop Tulem ananas bouteille 1 l,boisson,boisson sans alcool,sirop et concentré,sirop aromatisé,LOCAL,Sec,Tulem,1.0,l,350,2015-07-06 00:00:00.000,0,N,,MAGECO KOUMAC (Fermé),PHYSIQUE,,Koumac,164.282156,-20.560039
3871,140327,biscuit Lu hello kitty mini fraise paquet 150 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit fourré, nappé","biscuit fourré, nappé",IMPORT,Sec,Lu,0.15,kg,435,2016-12-19 00:00:00.000,0,N,,ARIZONA ROBINSON,PHYSIQUE,Robinson,Mont-Dore,166.512649,-22.224863
3872,135620,pilchard 777 mackerel au naturel conserve rouge 200 g,épicerie salée,conserves et bocaux,conserve de poisson,conserve de poisson,IMPORT,Sec,777,0.2,kg,328,2019-10-29 00:00:00.000,0,N,A,SUPER U KOUMAC,PHYSIQUE,,Koumac,164.285,-20.558
3873,204497,"sucre vanillé La Patelière vanille bourbon sachet 5 x 7,5 g",épicerie sucrée,"sucre, farine, aide à la pâtisserie",sucre et édulcorant,sucre : autres,IMPORT,Sec,,0.038,kg,200,2020-06-09 00:00:00.000,0,N,A,CASINO PORT PLAISANCE - SUPERMARCHE,PHYSIQUE,Baie des Citrons,Nouméa,166.439011,-22.290918
3874,54727,sirop Tulem ananas bouteille 1 l,boisson,boisson sans alcool,sirop et concentré,sirop aromatisé,LOCAL,Sec,Tulem,1.0,l,495,2020-07-15 00:00:00.000,0,N,A,JOHNSTON,PHYSIQUE,Centre-Ville,Nouméa,166.438187,-22.272201
3875,198190,olive noire U à la grecque bocal 250 g,épicerie salée,"assaisonnement, condiment, aide culinaire",condiment et sauce,condiment,IMPORT,Sec,U,0.25,kg,145,2020-08-21 00:00:00.000,0,N,A,AUCHAN AUTEUIL,PHYSIQUE,Auteuil,Dumbéa,166.4796,-22.21118
3876,242671,glace vanille/biscuit Miko bac 2 l,surgelés,"glace, dessert glacé",glace et sorbet,glace à partager : vanille,IMPORT,Surgelés,,2.0,l,930,2023-08-26 00:00:00.000,0,N,A,GEANT SAINTE-MARIE,PHYSIQUE,Vallée des Colons,Nouméa,166.458795,-22.275366
3877,132629,semoule de blé Ferrero couscous grain moyen paquet 500 g,épicerie salée,"pâte, riz, purée, céréale","blé, semoule, céréale",semoule,IMPORT,Sec,Ferrero,0.5,kg,210,2014-03-24 00:00:00.000,0,N,,CARREFOUR MARKET Orphelinat,PHYSIQUE,Orphelinat,Nouméa,166.445296,-22.283924
3878,153463,glace juanita banana Switi bac 2 l,surgelés,"glace, dessert glacé",glace et sorbet,glace à partager : fruits exotiques,LOCAL,Surgelés,Switti,2.0,l,845,2014-12-01 00:00:00.000,0,N,,CARREFOUR KENU IN,PHYSIQUE,Centre-Ville,Dumbéa,166.473018,-22.222647
3879,139547,biscuit Milka choco tutti paquet 180 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit fourré, nappé","biscuit fourré, nappé",IMPORT,Sec,Milka,0.18,kg,430,2015-01-09 00:00:00.000,0,,,GEANT SAINTE-MARIE,PHYSIQUE,Vallée des Colons,Nouméa,166.458795,-22.275366
3880,155864,chocolat au lait Lindt Maxi plaisir praliné/noisette tablette 220 g,épicerie sucrée,"chocolat, confiserie",chocolat,tablette de chocolat,IMPORT,Sec,Lindt,0.22,kg,1195,2015-01-30 00:00:00.000,0,,,KORAIL VALLEE DES COLONS,PHYSIQUE,Vallée des Colons,Nouméa,166.454129,-22.270541
3881,45677,biscuit tim tam Arnott's caramel paquet 200 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit fourré, nappé","biscuit fourré, nappé",IMPORT,Sec,Arnott's,0.2,kg,405,2015-02-09 00:00:00.000,0,N,,CARREFOUR KENU IN,PHYSIQUE,Centre-Ville,Dumbéa,166.473018,-22.222647
3882,132629,semoule de blé Ferrero couscous grain moyen paquet 500 g,épicerie salée,"pâte, riz, purée, céréale","blé, semoule, céréale",semoule,IMPORT,Sec,Ferrero,0.5,kg,199,2015-06-15 00:00:00.000,0,N,,CARREFOUR EXPRESS SIB DUCOS,PHYSIQUE,Ducos,Nouméa,166.442932,-22.235328
3883,132629,semoule de blé Ferrero couscous grain moyen paquet 500 g,épicerie salée,"pâte, riz, purée, céréale","blé, semoule, céréale",semoule,IMPORT,Sec,Ferrero,0.5,kg,199,2015-07-27 00:00:00.000,0,N,,CARREFOUR KENU IN,PHYSIQUE,Centre-Ville,Dumbéa,166.473018,-22.222647
3884,45677,biscuit tim tam Arnott's caramel paquet 200 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit fourré, nappé","biscuit fourré, nappé",IMPORT,Sec,Arnott's,0.2,kg,410,2015-10-13 00:00:00.000,0,O,,ETABLISSEMENTS ROES,PHYSIQUE,,Koné,164.861788,-21.060495
3885,45677,biscuit tim tam Arnott's caramel paquet 200 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit fourré, nappé","biscuit fourré, nappé",IMPORT,Sec,Arnott's,0.2,kg,495,2017-08-07 00:00:00.000,0,N,,KONE DISCOUNT,PHYSIQUE,,Koné,164.8615869,-21.061713
3886,132629,semoule de blé Ferrero couscous grain moyen paquet 500 g,épicerie salée,"pâte, riz, purée, céréale","blé, semoule, céréale",semoule,IMPORT,Sec,Ferrero,0.5,kg,192,2017-07-07 00:00:00.000,0,,,KORAIL VALLEE DES COLONS,PHYSIQUE,Vallée des Colons,Nouméa,166.454129,-22.270541
3887,153463,glace juanita banana Switi bac 2 l,surgelés,"glace, dessert glacé",glace et sorbet,glace à partager : fruits exotiques,LOCAL,Surgelés,Switti,2.0,l,835,2017-12-04 00:00:00.000,0,N,,KORAIL P.D.F,PHYSIQUE,,Mont-Dore,166.49,-22.221
3888,132629,semoule de blé Ferrero couscous grain moyen paquet 500 g,épicerie salée,"pâte, riz, purée, céréale","blé, semoule, céréale",semoule,IMPORT,Sec,Ferrero,0.5,kg,172,2018-11-19 00:00:00.000,0,N,A,GEANT DUMBEA - CENTRE COMMERCIAL DUMBEA MALL,PHYSIQUE,,Dumbéa,166.451101,-22.20383
3889,185101,café moulu Carte Noire espresso décaféiné capsule x10 compatible nespresso,épicerie sucrée,"café, thé, boisson chaude",café,décaféiné,IMPORT,Sec,Carte noire,10.0,caps,695,2018-09-24 00:00:00.000,0,N,A,JOHNSTON,PHYSIQUE,Centre-Ville,Nouméa,166.438187,-22.272201
3890,139547,biscuit Milka choco tutti paquet 180 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit fourré, nappé","biscuit fourré, nappé",IMPORT,Sec,Milka,0.18,kg,455,2020-07-08 00:00:00.000,0,N,A,CARREFOUR MARKET MAGENTA,PHYSIQUE,Magenta,Nouméa,166.463054,-22.27166
3891,211807,oignon Ducros en semoule flacon 30 g,épicerie salée,"assaisonnement, condiment, aide culinaire","herbe et épice culinaire, sel, poivre",herbe culinaire,IMPORT,Sec,Ducros,0.03,kg,280,2020-09-15 00:00:00.000,0,N,A,SUPER U MAGECO,PHYSIQUE,Doniambo,Nouméa,166.443758,-22.259361
3892,219567,cacahuète Snack Foods enrobée au wasabi pot 100 g,épicerie salée,produit apéritif,produit apéritif,cacahuète et fruit sec,IMPORT,Sec,,0.1,kg,375,2020-10-13 00:00:00.000,0,N,A,SUPER U KOUMAC,PHYSIQUE,,Koumac,164.285,-20.558
3893,212074,bonbon Haribo dragolo boîte 750 g,épicerie sucrée,"chocolat, confiserie",confiserie,bonbon,IMPORT,Sec,Haribo,0.75,kg,1295,2022-03-24 00:00:00.000,0,N,A,CARREFOUR MARKET DUCOS,PHYSIQUE,Ducos,Nouméa,,
3894,200247,olive verte ArteOliva Sélection farcie au poivron conserve 300 g,épicerie salée,produit apéritif,produit apéritif,olive et tartinable,IMPORT,Sec,ArteOliva,0.3,kg,270,2022-11-15 00:00:00.000,0,N,A,GEANT DUMBEA - CENTRE COMMERCIAL DUMBEA MALL,PHYSIQUE,,Dumbéa,166.451101,-22.20383
3895,200247,olive verte ArteOliva Sélection farcie au poivron conserve 300 g,épicerie salée,produit apéritif,produit apéritif,olive et tartinable,IMPORT,Sec,ArteOliva,0.3,kg,275,2023-08-29 00:00:00.000,0,N,A,MAGENTA DISCOUNT,PHYSIQUE,6e kilomètre,Nouméa,166.468288,-22.24403
3896,160071,saucisson sec La française le caillou entier 180 g,charcuterie,"saucisson entier : sec, chorizo","saucisson entier : sec, chorizo","saucisson entier : sec, chorizo",LOCAL,Frais,,0.18,kg,585,2016-08-15 00:00:00.000,0,N,,MAGECO KOUMAC (Fermé),PHYSIQUE,,Koumac,164.282156,-20.560039
3897,136077,mayonnaise Bénédicta bocal 235 g,épicerie salée,"assaisonnement, condiment, aide culinaire",condiment et sauce,condiment,IMPORT,Sec,,0.235,kg,315,2017-04-24 00:00:00.000,0,N,,CARREFOUR MARKET ALMA (ANCIEN CHAMPION),PHYSIQUE,Centre-Ville,Nouméa,166.439959,-22.269194
3898,160071,saucisson sec La française le caillou entier 180 g,charcuterie,"saucisson entier : sec, chorizo","saucisson entier : sec, chorizo","saucisson entier : sec, chorizo",LOCAL,Frais,,0.18,kg,635,2018-04-30 00:00:00.000,0,N,,CARREFOUR EXPRESS OUEMO,PHYSIQUE,Ouémo,Nouméa,166.477842,-22.27614
3899,180982,boisson d'amande Bjorg bio chocolat brique 1 l,boisson,boisson sans alcool,boisson végétale,boisson végétale,IMPORT,Sec,Bjorg,1.0,l,595,2019-10-11 00:00:00.000,0,,A,TRANDUC SUPERMARCHE ,PHYSIQUE,Centre-Ville,Boulouparis,166.042995,-21.860642
3900,198159,sel rose U d'Himalaya moulin rechargeable 100 g,épicerie salée,"assaisonnement, condiment, aide culinaire","herbe et épice culinaire, sel, poivre",sel,IMPORT,Sec,U,0.1,kg,550,2020-05-26 00:00:00.000,0,N,A,SUPER U MAGECO,PHYSIQUE,Doniambo,Nouméa,166.443758,-22.259361
3901,197619,cuisse de canard surgelée Marquis De France sous-vide 370 g,surgelés,"viande, volaille surgelée",volaille surgelée,canard surgelé,IMPORT,Surgelés,,0.37,kg,495,2021-08-24 00:00:00.000,0,N,A,GEANT SAINTE-MARIE,PHYSIQUE,Vallée des Colons,Nouméa,166.458795,-22.275366
3902,53698,jus de fruits Carrefour ananas brique 20 cl ,boisson,boisson sans alcool,jus de fruits et légumes,jus de fruits,IMPORT,Sec,Carrefour,0.2,l,100,2022-11-16 00:00:00.000,0,N,A,CARREFOUR MARKET DUCOS,PHYSIQUE,Ducos,Nouméa,,
3903,54725,sirop Tulem grenadine bouteille 1 l,boisson,boisson sans alcool,sirop et concentré,sirop aromatisé,LOCAL,Sec,Tulem,1.0,l,340,2014-01-17 00:00:00.000,0,,,CASINO PORT PLAISANCE - SUPERMARCHE,PHYSIQUE,Baie des Citrons,Nouméa,166.439011,-22.290918
3904,54725,sirop Tulem grenadine bouteille 1 l,boisson,boisson sans alcool,sirop et concentré,sirop aromatisé,LOCAL,Sec,Tulem,1.0,l,310,2015-02-23 00:00:00.000,0,N,,CARREFOUR KENU IN,PHYSIQUE,Centre-Ville,Dumbéa,166.473018,-22.222647
3905,53812,jus de fruits Chabaa pêche/mangue brique 1 l,boisson,boisson sans alcool,jus de fruits et légumes,jus de fruits,IMPORT,Sec,,1.0,l,285,2015-04-27 00:00:00.000,0,N,,CARREFOUR MARKET ALMA (ANCIEN CHAMPION),PHYSIQUE,Centre-Ville,Nouméa,166.439959,-22.269194
3906,54056,jus de fruits Golden Circle tropical bouteille 2 l,boisson,boisson sans alcool,jus de fruits et légumes,jus de fruits,IMPORT,Sec,Golden Circle,2.0,l,495,2015-09-28 00:00:00.000,0,N,,CARREFOUR MARKET Orphelinat,PHYSIQUE,Orphelinat,Nouméa,166.445296,-22.283924
3907,153895,pâte penne rigate Barilla mini n°66 paquet 500 g,épicerie salée,"pâte, riz, purée, céréale",pâte sèche,pâte courte,IMPORT,Sec,Barilla,0.5,kg,150,2016-01-04 00:00:00.000,0,N,,CARREFOUR KENU IN,PHYSIQUE,Centre-Ville,Dumbéa,166.473018,-22.222647
3908,172499,saumon surgelé Emborg norvège filet x4 sous-vide 500 g,surgelés,"poisson, fruits de mer, mollusque surgelé",poisson surgelé,poisson nature surgelé,IMPORT,Surgelés,,0.5,kg,1990,2016-03-07 00:00:00.000,0,O,,DISCOUNT TRIANON,PHYSIQUE,Trianon,Nouméa,166.449044,-22.28273
3909,163224,sorbet citron Grand Jury jaune bac 1 l,surgelés,"glace, dessert glacé",glace et sorbet,sorbet aux agrumes,IMPORT,Surgelés,,1.0,l,395,2016-12-05 00:00:00.000,0,N,,BOURAIL DISCOUNT,PHYSIQUE,,Bourail,165.496776,-21.567371
3910,54056,jus de fruits Golden Circle tropical bouteille 2 l,boisson,boisson sans alcool,jus de fruits et légumes,jus de fruits,IMPORT,Sec,Golden Circle,2.0,l,620,2017-07-10 00:00:00.000,0,,,MAGECO KOUMAC (Fermé),PHYSIQUE,,Koumac,164.282156,-20.560039
3911,46381,ketchup Heinz top up 570 g,épicerie salée,"assaisonnement, condiment, aide culinaire",condiment et sauce,condiment,IMPORT,Sec,,0.57,kg,333,2018-09-03 00:00:00.000,0,N,,ARIZONA ROBINSON,PHYSIQUE,Robinson,Mont-Dore,166.512649,-22.224863
3912,54725,sirop Tulem grenadine bouteille 1 l,boisson,boisson sans alcool,sirop et concentré,sirop aromatisé,LOCAL,Sec,Tulem,1.0,l,496,2021-08-04 00:00:00.000,0,N,A,CARREFOUR MARKET ALMA (ANCIEN CHAMPION),PHYSIQUE,Centre-Ville,Nouméa,166.439959,-22.269194
3913,46936,farine de blé Mélissa sans levure sachet 1 kg,épicerie sucrée,"sucre, farine, aide à la pâtisserie",farine,farine classique,LOCAL,Sec,,1.0,kg,190,2022-11-29 00:00:00.000,0,N,T,STATION TOTAL CHEZ DANY,PHYSIQUE,Centre-Ville,La Foa,165.829253,-21.71178
3914,41518,lait en poudre entier Nestlé Sunshine boîte 400 g,épicerie sucrée,"sucre, farine, aide à la pâtisserie",aide à la pâtisserie,"lait concentré, en poudre",IMPORT,Sec,Sunshine,0.4,kg,545,2017-03-01 00:00:00.000,0,,,CHEZ LAN (CHEZ TITO),PHYSIQUE,Centre-Ville,Pouembout,164.900088,-21.124164
3915,44055,jus de fruits Oro tropical bouteille 1 l,boisson,boisson sans alcool,jus de fruits et légumes,jus de fruits,LOCAL,Sec,Oro,1.0,l,216,2017-08-04 00:00:00.000,0,,,JOHNSTON,PHYSIQUE,Centre-Ville,Nouméa,166.438187,-22.272201
3916,44055,jus de fruits Oro tropical bouteille 1 l,boisson,boisson sans alcool,jus de fruits et légumes,jus de fruits,LOCAL,Sec,Oro,1.0,l,225,2018-05-14 00:00:00.000,0,,,JOHNSTON,PHYSIQUE,Centre-Ville,Nouméa,166.438187,-22.272201
3917,137856,sucre blanc Daddy en poudre doypack 750 g,épicerie sucrée,"sucre, farine, aide à la pâtisserie",sucre et édulcorant,sucre blanc,IMPORT,Sec,,0.75,kg,148,2019-06-18 00:00:00.000,0,N,A,GEANT DUMBEA - CENTRE COMMERCIAL DUMBEA MALL,PHYSIQUE,,Dumbéa,166.451101,-22.20383
3918,160837,boisson de soja Sojasun chocolat liquide brique 1 l,boisson,boisson sans alcool,boisson végétale,boisson végétale,IMPORT,Frais,,1.0,l,460,2020-01-07 00:00:00.000,0,N,A,CASINO MONT DORE,PHYSIQUE,Centre-Ville,Mont-Dore,166.586133,-22.238509
3919,46578,steak haché surgelé Dann'ka oignon hamburger x4 boîte 200 g,surgelés,"viande, volaille surgelée",viande surgelée,bœuf haché surgelé,IMPORT,Surgelés,Dann'ka,0.2,kg,225,2020-08-10 00:00:00.000,0,N,A,AUCHAN SUPERMARCHE NOUMEA ,PHYSIQUE,Motor Pool,Nouméa,166.448155,-22.291739
3920,46578,steak haché surgelé Dann'ka oignon hamburger x4 boîte 200 g,surgelés,"viande, volaille surgelée",viande surgelée,bœuf haché surgelé,IMPORT,Surgelés,Dann'ka,0.2,kg,290,2021-02-02 00:00:00.000,0,N,A,KORAIL LIFOU,PHYSIQUE,,Lifou,167.254362,-20.906757
3921,44055,jus de fruits Oro tropical bouteille 1 l,boisson,boisson sans alcool,jus de fruits et légumes,jus de fruits,LOCAL,Sec,Oro,1.0,l,286,2021-01-19 00:00:00.000,0,N,T,STATION SHELL BOULOUPARIS,PHYSIQUE,Centre-Ville,Boulouparis,166.048878,-21.867872
3922,194525,terrine de porc Leader Price fleur de sel guérande bocal 180 g,charcuterie,"pâté, rillettes, foie gras","pâté, rillettes, foie gras","pâté, rillettes, foie gras",IMPORT,Sec,Leader Price,0.18,kg,160,2021-07-27 00:00:00.000,0,N,A,LEADER PRICE KONE,PHYSIQUE,,Koné,164.899076,-21.124103
3923,41518,lait en poudre entier Nestlé Sunshine boîte 400 g,épicerie sucrée,"sucre, farine, aide à la pâtisserie",aide à la pâtisserie,"lait concentré, en poudre",IMPORT,Sec,Sunshine,0.4,kg,615,2022-10-25 00:00:00.000,0,N,A,SUPER U KAMERE,PHYSIQUE,Kaméré,Nouméa,166.432669,-22.231958
3924,144147,café moulu Malongo ethiopia pur arabica dosette x12 compatible malongo,épicerie sucrée,"café, thé, boisson chaude",café,café dosette et capsule,IMPORT,Sec,Malongo,12.0,d,725,2014-11-24 00:00:00.000,0,N,,MAGECO KOUMAC (Fermé),PHYSIQUE,,Koumac,164.282156,-20.560039
3925,41592,fromage Kiri portion x6 boîte 108 g,crémerie,fromage,fromage,fromage : en portion,IMPORT,Frais,kiri,0.108,kg,325,2015-09-21 00:00:00.000,0,N,,ARIZONA ROBINSON,PHYSIQUE,Robinson,Mont-Dore,166.512649,-22.224863
3926,154724,chocolat de pâques Biscochoc assortiment oeufs + trousse 200 g,épicerie sucrée,"chocolat, confiserie",chocolat,chocolat à offrir,LOCAL,Sec,Biscochoc,0.2,kg,1490,2016-01-04 00:00:00.000,0,N,,CARREFOUR MARKET Orphelinat,PHYSIQUE,Orphelinat,Nouméa,166.445296,-22.283924
3927,144147,café moulu Malongo ethiopia pur arabica dosette x12 compatible malongo,épicerie sucrée,"café, thé, boisson chaude",café,café dosette et capsule,IMPORT,Sec,Malongo,12.0,d,775,2016-02-01 00:00:00.000,0,N,,CARREFOUR MARKET MAGENTA,PHYSIQUE,Magenta,Nouméa,166.463054,-22.27166
3928,53280,soda à la limonade 7 Up boîte 33 cl,boisson,boisson sans alcool,soda,"limonade, tonic",LOCAL,Sec,7 Up,0.33,l,105,2017-09-25 00:00:00.000,0,,,SUPER U KAMERE,PHYSIQUE,Kaméré,Nouméa,166.432669,-22.231958
