date,year,afghanistan,albania,algeria,andorra,angola,anguilla,antarctica,argentina,armenia,aruba,australia,austria,azerbaijan,bahamas,bahrain,bangladesh,barbados,belarus,belgium,belize,benin,bhutan,bolivia,bosnia-and-herzegovina,botswana,brazil,bulgaria,burma,burundi,cabo-verde,cambodia,cameroon,canada,central-african-republic,chad,chile,china,colombia,comoros,congo,costa-rica,croatia,cuba,cyprus,denmark,djibouti,dominica,east-timor,ecuador,egypt,eritrea,estonia,ethiopia,federated-states-of-micronesia,fiji,finland,france,gabon,gambia,georgia,germany,ghana,greece,greenland,grenada,guadeloupe,guam,guatemala,guernsey,guinea,guyana,haiti,honduras,hungary,iceland,india,indonesia,iran,iraq,ireland,islas-baleares,islas-canarias,israel,italy,jamaica,japan,jersey,jordan,kazakhstan,kenya,kiribati,kuwait,kyrgyzstan,laos,latvia,lebanon,lesotho,liberia,libya,liechtenstein,lithuania,luxembourg,macau,macedonia,madagascar,malawi,malaysia,mali,malta,martinique,mauritania,mauritius,mayotte,mexico,moldova,monaco,mongolia,montenegro,montserrat,morocco,mozambique,namibia,nepal,netherlands,new-zealand,nicaragua,niger,nigeria,niue,north-korea,norway,oman,pakistan,palau,palestina,panama,paraguay,peru,philippines,poland,portugal,qatar,reunion,romania,russia,rwanda,samoa,saudi-arabia,senegal,serbia,seychelles,singapore,slovakia,slovenia,solomon-islands,somalia,south-africa,south-korea,spain,sudan,suriname,swaziland,sweden,switzerland,syria,taiwan,tajikistan,tanzania,tasmania,thailand,the-bahamas,timor,togo,tonga,tunisia,turkey,turkmenistan,uganda,ukraine,united-kingdom,united-states-of-america,uruguay,uzbekistan,venezuela,vietnam,yemen,zambia,zimbabwe
1998-10-15,1998,14.759,14.672,24.253,11.779,24.886,28.272,-27.024,16.759,11.202,29.394,23.512,7.509,13.675,27.231,29.495,28.016,27.635,6.193,9.451,26.151,27.499,15.3,22.311,11.971,25.444,26.589,12.817,25.967,20.883,27.421,26.97,24.91,-0.325,25.241,27.71,9.964,9.392,25.465,25.522,25.091,25.408,12.442,27.15,22.673,-19.584,29.461,27.444,27.896,22.009,25.634,28.074,6.046,23.119,27.388,25.298,2.809,13.887,25.396,29.306,11.759,8.594,27.101,16.829,-20.349,27.847,27.714,28.018,24.141,13.332,26.273,27.886,27.875,24.945,11.245,-0.034,25.168,26.312,19.698,24.813,10.831,18.836,22.878,23.43,14.175,27.634,16.933,13.332,22.851,7.384,24.295,,27.831,4.676,24.851,6.103,21.759,15.343,26.251,24.51,5.884,6.518,9.305,25.789,12.224,23.761,24.402,26.755,31.182,21.304,27.492,30.86,23.02,26.39,21.7,10.268,10.052,2.689,12.502,27.767,20.716,25.781,22.869,16.839,9.987,11.383,26.016,29.214,27.617,25.411,12.157,0.363,28.57,22.818,27.892,24.611,26.392,24.338,20.688,27.464,7.877,15.665,29.703,22.426,10.837,-5.26,19.738,26.807,27.096,29.966,11.668,27.025,27.376,8.648,10.373,27.291,27.614,18.721,16.453,14.193,29.288,28.652,19.667,2.961,7.742,21.261,24.944,5.193,23.065,9.643,26.788,27.259,27.765,26.844,23.052,20.968,15.028,14.718,22.981,8.423,9.268,10.489,18.096,12.162,26.198,24.936,27.2,25.622,25.042
1998-11-15,1998,9.727,8.133,17.838,6.484,24.244,27.355,-18.368,18.606,6.327,28.871,25.683,-0.651,8.798,25.698,24.771,24.952,27.52,-5.133,3.236,25.293,28.423,10.789,22.387,4.065,26.016,26.24,4.735,23.858,20.863,26.617,26.112,25.448,-8.465,26.069,25.407,11.566,1.866,25.175,26.807,25.486,25.689,4.41,25.929,19.13,-23.047,26.355,27.056,27.405,22.057,20.375,26.342,-4.675,22.045,27.322,27.0,-6.389,8.528,25.761,28.094,5.886,1.429,28.192,11.291,-23.942,27.682,27.045,28.037,23.091,9.119,25.826,27.264,27.23,24.362,2.705,-0.866,21.844,26.275,14.884,19.762,7.871,14.824,22.142,19.582,7.899,26.943,9.305,9.119,18.528,-4.435,24.142,,22.772,-0.979,22.63,-5.365,18.013,17.416,26.722,17.712,-2.164,-4.436,2.652,22.578,4.647,25.579,25.337,26.623,26.861,16.133,26.964,26.426,24.243,27.323,19.02,0.782,3.182,-8.055,4.786,27.07,17.644,26.904,23.898,12.677,4.165,12.523,26.029,24.302,27.591,26.977,0.892,-5.507,24.866,16.844,27.887,23.665,26.298,25.775,20.715,27.328,-1.202,12.445,25.21,23.555,2.292,-20.116,19.979,27.445,22.52,28.394,3.188,26.867,27.521,0.14,2.514,27.443,25.882,20.615,8.104,9.981,26.835,28.026,21.776,-5.204,0.037,16.705,22.847,0.418,24.284,11.738,25.419,25.654,27.264,28.191,25.411,14.954,10.127,9.903,23.508,-2.015,6.002,4.585,20.197,6.221,25.87,23.009,22.923,25.003,24.94
1998-12-15,1998,5.968,3.039,12.814,4.983,23.237,26.535,-12.07,20.643,1.421,27.771,27.289,-3.303,4.5,24.399,21.181,20.25,26.687,-5.428,3.722,23.382,27.346,5.875,22.788,-1.655,25.227,26.253,-1.84,21.012,20.526,24.082,25.019,24.409,-16.923,25.201,22.52,13.178,-4.267,25.199,27.71,24.958,25.199,-1.02,24.749,14.519,-27.321,24.674,26.285,27.047,22.035,15.507,24.451,-3.311,21.789,27.267,27.651,-7.705,7.924,25.231,25.519,1.81,0.599,27.387,5.813,-28.498,26.964,26.338,27.607,21.684,8.682,24.368,26.605,26.291,23.113,-3.773,-1.532,17.996,25.781,11.384,14.135,6.877,12.053,18.859,14.269,4.716,25.993,4.833,8.682,12.575,-7.276,24.398,,17.943,-6.253,20.51,-4.013,12.475,18.043,25.86,13.396,-2.89,-3.736,2.972,18.058,-1.714,25.646,24.546,25.982,23.088,13.106,26.159,20.838,25.391,27.574,15.67,-5.073,1.139,-15.508,-0.733,26.379,12.216,26.577,24.046,8.08,4.393,14.593,25.311,20.785,25.373,27.244,-4.858,-6.349,22.677,12.455,27.983,22.264,25.747,26.423,21.002,26.643,-2.45,8.398,21.935,24.47,-4.986,-22.207,19.724,27.138,18.674,25.541,-3.521,26.798,26.698,-4.144,-2.537,27.59,25.895,22.085,3.21,6.232,23.403,27.253,21.915,-5.757,-1.233,10.305,19.918,-4.152,24.191,14.335,23.892,24.393,26.986,27.657,26.412,10.599,4.519,5.233,23.483,-5.243,5.546,-0.963,21.994,1.772,25.602,21.024,20.989,22.894,23.308
1999-01-15,1999,1.786,4.473,12.571,5.541,23.21,25.821,-12.148,20.922,-1.015,26.896,29.216,-2.087,2.666,23.292,17.67,18.43,25.908,-2.916,4.813,23.098,27.432,4.589,22.601,1.12,26.259,26.031,1.327,20.134,20.266,22.456,25.654,24.775,-22.137,24.805,21.412,13.878,-6.078,24.972,27.921,24.857,25.689,1.769,23.895,13.426,-30.361,24.802,25.345,26.949,22.055,14.317,23.669,-4.612,22.506,27.247,26.757,-12.483,8.685,25.634,24.312,0.839,2.316,27.83,6.669,-31.646,26.303,25.406,27.12,21.602,8.876,24.928,25.583,25.713,23.281,-0.517,-2.898,17.003,25.813,6.926,11.15,6.119,11.777,17.45,12.435,5.447,25.483,2.054,8.876,10.568,-9.613,25.194,,14.558,-10.159,20.096,-3.535,10.575,19.899,26.135,13.318,-1.858,-2.32,4.056,16.308,0.599,25.636,23.336,26.024,21.906,12.903,25.272,19.536,26.149,27.641,15.342,-1.091,2.179,-18.473,1.416,25.439,12.071,26.205,24.985,6.312,5.293,16.994,25.529,19.625,25.583,26.567,-7.187,-8.155,20.794,9.677,27.31,21.74,26.071,27.059,20.512,26.193,-0.113,8.74,18.622,25.737,-0.704,-25.168,19.596,26.38,16.481,24.217,-0.182,26.728,26.854,-1.335,0.203,27.44,26.221,23.732,0.625,6.523,22.288,26.11,23.256,-8.402,-0.154,8.591,17.722,-7.927,23.724,16.053,24.203,23.43,26.775,27.917,26.168,11.283,3.292,2.797,24.131,-1.993,5.375,-2.471,22.723,-0.344,25.325,20.391,21.106,22.405,23.415
1999-02-15,1999,6.505,3.656,12.992,4.661,23.791,24.792,-17.648,21.36,0.672,26.616,27.453,-3.12,4.849,22.194,19.645,22.688,25.428,-4.294,2.673,23.461,28.917,8.786,22.836,0.709,26.636,26.124,1.671,23.45,21.71,21.861,26.822,26.209,-17.141,28.057,24.683,14.238,-1.79,24.882,28.051,25.379,25.894,1.597,22.742,12.975,-31.89,26.404,24.651,26.445,21.749,16.754,26.703,-6.153,24.437,27.203,26.773,-11.183,7.64,25.714,25.793,1.863,0.129,28.517,6.23,-32.713,26.057,24.585,27.22,21.959,7.429,26.015,25.997,24.577,23.997,0.022,-3.951,21.074,25.993,10.708,13.279,6.834,11.143,17.182,13.168,4.489,24.583,1.843,7.429,12.313,-5.43,25.923,,16.753,-5.06,22.222,-5.179,11.398,19.816,26.694,14.389,-5.04,-4.097,1.937,18.041,0.384,25.986,23.288,26.28,22.216,11.523,24.693,19.82,26.451,27.87,17.378,0.131,1.747,-12.788,1.211,24.553,12.203,25.751,25.262,10.474,3.404,16.616,25.651,21.642,27.984,26.538,-4.714,-7.829,23.235,13.299,27.928,21.937,26.208,27.394,20.787,26.109,-1.396,9.211,20.528,26.358,-0.351,-20.472,21.031,26.661,20.137,25.507,0.219,27.313,27.463,-2.053,-0.039,27.109,26.99,23.752,1.756,7.084,26.853,26.369,23.184,-7.285,-2.201,10.161,17.594,-3.572,24.255,16.602,25.964,22.3,26.368,28.682,26.007,10.795,3.822,9.007,25.255,-1.384,5.049,0.277,23.084,5.983,25.605,21.722,24.225,22.886,22.967
1999-03-15,1999,8.456,8.405,19.388,8.238,23.696,26.108,-24.367,18.697,2.979,27.527,26.335,3.327,6.104,22.943,21.134,26.336,26.223,1.724,7.3,24.973,31.373,11.302,22.085,6.953,25.717,26.034,6.522,25.623,19.47,21.984,29.168,27.041,-11.446,27.824,27.447,12.182,1.691,25.387,27.657,26.174,26.561,8.077,23.662,14.561,-28.199,27.048,25.622,26.881,22.31,19.132,26.096,-0.176,24.088,27.028,27.297,-4.689,11.186,26.201,28.693,4.195,5.554,30.141,9.961,-29.226,26.724,25.797,27.999,23.515,8.936,29.158,26.417,25.571,25.692,6.993,-4.661,25.078,26.061,12.268,16.233,7.671,13.659,17.977,15.76,8.763,25.283,5.941,8.936,15.372,-6.977,25.567,26.258,19.305,-3.421,25.037,1.128,13.51,19.103,27.666,19.585,1.733,2.187,6.94,19.694,6.284,25.804,22.916,26.707,28.49,13.719,25.647,25.122,26.224,28.032,18.924,4.921,6.412,-11.2,6.696,25.835,15.781,25.642,24.501,14.228,7.395,15.879,26.824,27.885,30.535,26.963,0.393,-4.429,24.516,17.646,27.839,23.139,26.867,26.536,20.859,27.181,4.676,12.235,21.598,25.957,5.208,-18.854,19.042,27.152,21.371,29.294,6.519,28.274,27.337,4.452,6.39,27.517,27.593,23.128,6.664,10.358,26.026,26.687,23.029,-2.91,3.956,12.909,20.367,-2.214,23.13,14.085,28.341,22.943,26.769,30.166,26.349,15.75,6.756,8.605,23.796,3.647,6.818,3.06,23.399,4.909,26.438,24.217,24.825,22.502,23.315
1999-04-15,1999,14.908,12.182,24.884,10.192,23.455,26.538,-31.212,13.537,7.687,27.734,21.236,7.18,10.861,25.339,27.247,29.448,26.77,9.919,9.818,26.865,30.272,15.261,20.495,10.685,22.926,25.237,11.614,27.808,19.633,22.648,28.534,26.715,-4.112,27.625,29.517,9.381,9.615,24.864,27.302,25.813,27.049,11.811,25.772,17.16,-21.203,29.28,26.106,26.65,21.785,22.93,28.852,7.255,25.232,27.044,26.736,2.368,12.813,25.902,29.277,8.286,8.93,28.956,13.957,-22.248,27.329,26.306,28.021,25.341,10.194,29.21,26.275,26.333,27.295,11.884,-1.412,29.224,26.254,18.537,22.377,9.381,15.61,19.476,18.761,11.678,26.331,10.811,10.194,19.566,8.454,24.704,26.519,26.578,3.361,26.085,8.501,16.714,15.143,27.19,23.763,4.439,8.904,9.576,23.869,10.871,24.237,21.608,26.961,32.466,16.147,26.186,29.706,25.671,27.952,21.527,11.358,8.714,3.75,11.007,26.339,19.419,24.084,22.767,18.838,9.887,11.622,28.007,30.861,30.652,26.79,8.363,-0.724,29.058,24.172,27.929,23.57,27.038,21.832,19.964,27.552,9.559,14.239,27.618,25.464,10.758,-5.42,19.059,27.314,26.751,30.805,11.377,28.091,27.748,9.353,10.13,27.418,28.925,19.129,12.688,12.859,28.846,26.736,20.274,3.16,6.88,17.664,22.206,3.146,22.501,11.0,28.118,25.354,26.61,28.99,25.579,19.264,11.408,15.459,23.312,10.863,8.534,8.443,16.38,13.293,25.861,25.677,28.604,21.284,21.507
1999-05-15,1999,20.711,17.483,30.244,15.129,22.168,28.026,-31.804,11.153,11.89,28.959,19.346,12.456,14.831,26.165,32.096,28.163,28.013,10.716,14.688,28.018,29.546,15.841,19.36,15.573,20.023,24.321,15.529,26.11,19.945,23.488,27.938,25.499,3.288,26.115,30.473,7.499,14.085,25.023,26.657,25.41,26.546,16.571,26.385,22.107,-13.911,31.852,27.671,25.548,21.594,28.194,31.155,8.108,25.05,27.457,25.448,4.755,17.223,25.741,30.286,10.957,13.729,28.22,18.941,-14.202,28.284,27.78,28.306,25.88,13.518,28.448,26.498,27.273,27.057,15.77,3.57,29.966,26.007,24.121,29.562,12.306,20.212,20.39,24.146,17.553,26.978,16.007,13.518,25.719,15.956,24.012,26.97,32.941,10.245,25.599,9.413,22.337,10.766,26.89,28.653,10.658,10.232,14.744,24.68,15.804,22.286,20.337,26.817,34.654,21.162,27.739,32.864,24.212,27.602,23.836,14.297,14.688,11.86,16.1,27.796,22.437,22.442,19.603,19.552,14.101,10.448,27.629,32.639,29.818,24.729,13.338,3.219,31.989,28.056,28.11,25.068,26.951,19.494,19.365,28.054,12.737,17.07,31.948,24.409,14.131,4.47,19.233,26.507,31.777,31.815,16.187,27.96,27.323,12.978,15.007,27.339,29.213,14.989,17.181,17.278,32.104,26.943,17.853,6.188,13.215,24.382,23.364,9.735,22.017,11.426,27.299,26.139,25.339,28.412,23.37,25.847,16.425,21.928,22.933,12.64,11.536,13.915,13.605,20.354,26.428,25.872,31.279,20.125,19.613
1999-06-15,1999,25.54,21.169,33.708,17.416,20.278,28.62,-30.719,7.736,16.821,29.527,15.689,14.229,20.733,27.668,35.452,28.467,28.176,20.66,15.49,26.943,28.28,18.273,17.676,18.921,16.573,24.248,20.433,26.502,20.307,25.1,27.658,25.148,10.116,25.797,31.081,4.826,18.337,24.77,25.543,24.549,26.197,19.738,27.181,24.986,-5.611,32.236,27.973,25.399,21.191,29.393,30.885,18.524,24.134,27.364,24.616,15.687,17.944,24.75,29.941,16.426,15.206,27.498,23.462,-5.958,28.187,28.247,27.953,24.757,14.541,26.834,26.213,28.046,26.088,19.51,6.607,28.69,25.9,28.852,33.311,12.906,22.681,21.617,25.905,20.498,27.547,19.968,14.541,27.338,19.627,23.444,26.982,36.67,12.83,26.909,19.171,24.321,8.061,26.109,31.148,11.271,18.911,15.565,28.651,19.679,20.516,18.951,26.913,35.143,24.834,28.028,34.692,22.735,26.45,24.849,22.056,16.776,16.499,19.722,28.307,25.177,20.733,16.931,20.131,15.23,7.058,26.862,34.056,28.547,24.297,18.792,9.094,33.551,30.044,27.69,24.874,26.473,18.412,18.892,27.438,17.564,20.447,35.151,23.137,19.8,11.915,19.707,26.582,33.993,31.096,19.247,26.71,27.348,17.034,17.673,26.947,27.924,12.674,21.914,20.571,31.916,26.94,15.42,13.269,13.903,27.302,26.751,13.699,21.062,8.702,27.58,27.556,25.403,27.386,22.43,29.715,20.57,28.017,22.951,21.584,12.378,18.931,11.342,25.391,25.742,27.285,31.487,18.121,17.121
1999-07-15,1999,27.032,22.921,35.054,20.628,19.724,28.578,-32.915,7.327,20.003,29.647,15.104,16.858,23.553,28.716,35.822,27.993,27.791,20.773,19.406,26.443,26.008,17.891,17.374,20.299,16.509,24.159,22.683,26.165,19.577,25.821,27.435,24.018,12.822,24.319,28.825,4.797,20.226,24.657,24.677,23.931,26.137,21.512,27.81,27.408,-1.806,33.094,27.845,24.622,20.838,30.861,28.422,18.964,22.661,27.033,24.789,15.998,20.969,23.705,28.098,19.809,18.94,26.005,25.179,-2.033,27.78,28.169,27.528,24.323,17.917,24.994,26.029,28.743,25.473,21.648,8.507,27.233,25.439,29.667,35.243,16.321,25.192,23.247,27.911,22.736,27.937,23.247,17.917,29.44,23.685,22.506,26.812,37.533,14.791,27.088,19.492,26.597,8.806,25.132,30.816,14.452,19.683,19.597,28.967,21.579,19.79,18.043,26.659,32.505,25.867,27.89,33.424,21.213,25.968,24.224,23.79,20.243,20.456,21.446,28.242,27.246,20.246,16.667,19.638,19.01,6.404,26.422,32.03,26.332,24.494,22.4,11.034,33.136,30.099,27.481,25.781,26.73,17.893,18.552,27.314,20.155,23.1,35.303,21.713,21.759,16.3,19.309,26.461,34.62,28.667,21.264,26.795,26.985,19.201,19.509,26.683,27.627,12.843,24.162,23.943,29.964,26.809,15.527,15.069,17.379,30.03,27.378,15.993,20.526,8.276,27.653,28.631,24.49,25.651,22.539,30.208,24.001,29.427,22.064,22.942,15.593,21.907,11.235,27.349,25.217,27.366,31.298,17.566,16.807
1999-08-15,1999,26.144,23.869,34.98,20.947,21.543,29.056,-33.136,10.452,21.996,29.998,17.019,15.677,25.213,29.209,36.325,27.966,27.967,17.093,17.979,27.04,25.326,17.38,19.307,20.806,18.103,24.718,22.327,25.601,20.739,27.116,27.603,23.932,12.103,24.153,28.088,6.625,19.009,24.827,24.381,24.026,25.752,21.354,28.132,27.911,-4.514,32.513,27.974,24.963,20.948,31.417,28.343,15.607,22.479,27.078,24.193,11.942,20.443,23.918,27.411,20.702,17.385,25.317,25.632,-5.029,28.091,28.53,28.083,24.9,17.828,24.535,26.479,29.093,25.92,20.055,8.562,26.593,25.558,29.724,36.043,15.604,26.977,24.837,28.693,23.551,28.242,25.734,17.828,30.246,23.319,22.725,26.977,38.203,16.326,26.231,16.187,27.197,9.863,25.041,32.169,13.902,16.684,18.168,28.159,22.27,20.953,19.585,26.516,30.573,28.571,28.154,32.653,21.371,25.532,24.727,21.494,19.747,17.02,22.323,28.626,27.615,21.483,17.828,19.463,17.867,6.956,26.682,30.408,25.709,23.976,22.067,9.256,32.157,28.521,27.258,25.582,26.355,20.444,19.119,27.023,17.706,21.952,35.764,21.771,20.192,12.154,20.23,26.416,35.24,27.79,21.408,26.474,26.757,17.035,19.05,26.574,27.546,13.665,24.833,23.604,29.527,27.163,16.971,12.187,16.637,30.163,26.989,17.036,21.63,9.098,27.125,29.121,24.926,25.297,21.45,32.641,24.147,30.509,22.351,19.659,14.494,21.07,13.402,28.501,25.334,26.837,31.091,19.952,18.731
1999-09-15,1999,21.549,20.095,31.821,18.199,23.064,28.966,-30.863,13.777,15.266,29.598,20.722,14.531,18.335,28.433,34.12,27.827,28.029,13.719,17.738,26.799,25.543,16.683,22.449,17.709,21.342,26.225,18.346,25.859,21.081,27.496,27.456,23.979,6.797,24.614,28.438,8.086,15.478,24.86,24.934,24.469,25.241,18.766,27.862,25.738,-11.534,31.822,27.924,25.642,21.351,29.686,28.995,13.334,23.22,26.9,25.096,10.066,19.147,24.563,27.771,14.891,17.175,25.38,21.623,-12.031,28.34,28.327,27.424,24.325,17.207,24.942,27.521,28.584,25.586,18.493,5.436,26.428,25.851,25.371,30.928,14.33,24.287,24.044,26.481,20.145,27.901,22.896,17.207,26.961,15.034,23.748,26.689,34.381,11.721,25.863,13.846,24.866,12.695,25.445,30.386,12.816,14.244,17.605,27.646,18.188,22.175,21.549,26.616,31.064,25.992,28.121,32.285,22.086,26.189,23.699,17.365,16.797,9.367,18.572,28.379,24.651,23.267,19.842,18.895,18.126,9.319,26.412,30.88,26.229,24.258,17.907,8.67,30.222,27.135,27.539,25.178,26.012,25.372,20.194,27.2,16.232,19.594,33.523,21.885,17.028,5.868,20.093,26.284,32.731,28.349,18.107,26.816,27.021,16.195,16.973,26.787,28.15,15.732,22.397,19.89,30.054,28.134,18.435,11.418,14.79,25.953,26.532,12.365,22.785,10.506,26.987,28.37,25.614,25.468,22.252,28.605,19.463,22.719,22.731,15.611,13.984,16.294,15.48,20.421,25.877,26.283,30.143,22.483,21.445
1999-10-15,1999,15.716,15.439,26.442,13.088,23.375,28.143,-25.096,15.785,10.155,28.459,23.401,7.718,13.343,27.098,30.088,26.962,27.325,7.068,10.416,25.552,26.707,13.599,21.831,11.86,24.652,26.072,12.407,25.047,20.467,26.808,26.811,23.948,-2.457,24.841,27.372,9.994,8.286,24.649,25.026,24.538,24.998,12.481,26.638,22.66,-20.246,28.422,27.359,27.182,21.325,25.776,27.416,6.924,22.4,26.902,24.864,3.921,14.348,24.641,28.092,9.972,9.136,26.189,17.571,-21.112,27.587,27.611,27.754,23.233,13.177,25.446,27.149,27.62,24.818,10.739,2.562,24.771,25.827,20.275,25.772,10.896,20.791,22.404,23.0,15.184,27.239,15.856,13.177,22.778,9.339,23.772,26.355,29.221,5.735,24.499,6.722,21.267,15.209,25.668,25.829,6.545,7.068,10.044,25.768,12.667,23.181,22.92,26.158,30.182,23.248,27.415,29.927,22.369,25.885,20.726,10.015,10.958,1.063,12.811,27.658,21.177,24.142,22.572,15.623,11.06,11.641,25.882,28.818,26.869,24.454,9.383,1.25,28.212,22.806,27.802,24.224,25.598,25.054,20.062,27.113,8.436,15.918,29.953,21.74,9.694,-3.354,19.466,26.066,27.745,28.745,11.111,26.704,26.665,8.273,10.726,26.786,27.077,19.095,14.341,15.168,28.595,27.794,19.294,3.927,8.21,21.203,24.576,6.35,23.148,11.406,26.175,26.95,27.078,26.284,22.59,24.143,14.533,16.751,22.443,8.648,9.947,9.901,17.103,14.738,25.585,24.619,26.678,23.933,23.122
1999-11-15,1999,8.689,9.592,18.141,6.027,23.962,27.325,-18.11,18.078,2.807,28.238,24.002,0.218,5.717,24.819,24.353,23.708,27.228,-0.704,5.334,23.174,27.721,10.035,22.06,5.2,27.374,25.837,6.181,22.667,19.88,25.659,26.158,24.824,-9.378,25.209,25.431,11.705,1.243,25.167,26.678,24.893,25.225,4.952,24.674,17.845,-24.285,26.877,26.769,27.376,21.85,20.468,26.484,1.515,22.274,27.003,26.005,-1.32,9.201,25.195,28.23,2.731,3.351,27.391,11.818,-25.135,27.674,26.885,27.816,21.652,10.313,26.011,27.483,26.548,22.777,3.246,-0.517,21.744,26.088,12.97,16.535,8.316,13.895,20.835,18.185,8.952,26.153,10.005,10.313,16.434,-4.304,24.095,26.363,20.871,-2.977,22.307,0.984,15.788,19.455,26.421,19.51,-1.152,1.124,4.368,21.545,6.249,25.194,24.52,26.433,26.984,18.118,26.848,25.649,24.236,26.888,17.879,2.708,4.105,-8.16,6.42,26.9,15.776,26.586,24.712,11.935,6.83,12.816,25.41,24.878,27.039,25.825,2.046,-0.314,25.493,17.31,28.203,22.932,25.582,24.965,20.396,26.696,2.096,10.811,25.19,23.601,3.622,-16.59,19.067,26.552,22.127,28.577,4.274,27.048,27.111,1.952,2.673,27.124,26.741,22.306,8.21,8.293,26.125,28.192,22.468,1.154,0.909,13.749,21.709,-1.947,23.473,11.429,25.118,24.687,27.467,27.503,24.455,16.491,7.951,7.048,23.029,-0.069,7.472,5.426,20.135,4.021,26.226,22.758,23.752,24.124,24.881
1999-12-15,1999,4.401,6.616,12.912,4.939,23.085,25.878,-13.452,20.377,0.425,26.619,26.203,-2.537,4.506,22.612,18.47,20.107,26.37,-1.247,3.739,22.451,26.466,5.942,22.523,2.059,25.373,25.938,3.653,18.902,19.787,24.335,23.244,24.026,-16.241,24.281,22.02,12.731,-5.215,24.782,27.073,24.73,24.828,2.339,23.067,15.143,-29.547,24.414,25.8,27.021,21.595,15.67,24.329,-1.375,21.324,27.169,26.5,-8.424,8.158,24.98,25.52,2.51,1.756,26.671,9.142,-30.492,26.723,25.666,27.444,20.907,8.732,24.087,26.726,25.082,22.573,0.056,-3.814,17.972,25.844,8.624,11.729,5.564,12.456,18.357,13.946,5.756,24.958,3.972,8.732,11.701,-5.655,23.626,26.099,14.96,-6.752,17.109,-1.392,12.261,18.639,25.316,13.61,-2.883,-0.764,3.203,15.598,2.948,25.674,24.31,25.818,22.237,14.466,25.766,21.025,25.267,27.339,14.487,1.066,1.065,-15.981,2.905,25.64,12.791,26.863,23.972,8.173,4.755,13.505,24.811,20.886,25.021,26.657,-5.65,-8.281,21.22,11.744,27.748,21.602,25.404,27.214,20.499,26.113,0.23,9.481,19.703,24.537,0.556,-19.857,19.021,27.086,16.898,25.6,1.078,27.002,26.808,-1.529,-0.039,27.299,24.819,22.735,1.653,6.981,22.899,27.134,22.965,-8.039,-0.854,9.362,17.824,-5.41,23.448,14.123,21.225,22.603,26.953,26.905,25.221,11.341,5.127,5.175,22.958,-0.091,4.423,-1.322,23.127,2.272,25.508,18.657,20.443,23.382,24.271
2000-01-15,2000,2.439,0.883,11.57,3.626,23.015,24.869,-13.028,21.888,-4.271,25.948,27.115,-4.646,0.482,21.692,16.636,18.101,25.558,-4.369,3.15,22.213,28.404,4.027,22.77,-1.696,23.849,25.836,-3.039,19.397,19.896,22.214,25.984,24.627,-22.012,24.821,21.547,13.827,-8.102,24.833,27.751,25.085,24.965,-0.661,22.485,10.734,-28.613,24.33,24.93,26.327,21.689,13.366,23.648,-2.93,22.084,27.218,27.396,-7.704,6.914,25.31,25.91,-2.485,0.589,28.005,3.388,-29.616,26.099,24.839,26.606,20.715,7.024,25.998,25.66,24.502,22.565,-2.833,-1.985,17.832,25.568,6.565,9.122,5.858,10.156,16.946,10.547,3.929,24.402,2.745,7.024,8.715,-10.288,24.502,26.059,13.207,-9.042,20.273,-2.964,8.314,17.495,26.513,11.812,-4.463,-2.579,2.401,16.112,-3.831,25.42,23.513,25.783,23.444,11.706,24.893,20.36,26.598,27.418,15.764,-4.059,0.601,-23.713,-2.182,24.826,11.213,26.143,23.257,6.527,4.413,14.923,24.672,20.175,25.662,27.143,-10.19,-5.256,20.446,9.962,27.71,21.012,25.709,28.605,20.398,25.942,-1.731,7.016,17.826,26.106,-4.791,-25.649,19.098,26.91,15.513,25.935,-3.481,27.144,26.483,-4.028,-2.398,27.382,25.395,21.426,-0.413,4.825,21.721,25.95,21.394,-5.127,-2.028,6.292,17.481,-7.464,23.106,14.861,24.232,21.707,26.311,28.642,26.745,9.243,-0.888,2.311,23.55,-4.92,5.174,-2.264,24.952,-0.291,25.148,20.672,20.611,22.63,23.417
